"KO","logFC","logCPM","F","PValue","FDR","direction","paths"
"K04079",0.12893614913869,7.39606748207632,0.13213592751517,0.717212864934832,0.777354289431022,"Not significant","""Genetic Information Processing; Folding, sorting and degradation; Protein processing in endoplasmic reticulum | Environmental Information Processing; Signal transduction; PI3K-Akt signaling pathway | Cellular Processes; Cell growth and death; Necroptosis | Organismal Systems; Immune system; NOD-like receptor signaling pathway | Organismal Systems; Immune system; Antigen processing and presentation | Organismal Systems; Immune system; Th17 cell differentiation | Organismal Systems; Immune system; IL-17 signaling pathway | Organismal Systems; Endocrine system; Estrogen signaling pathway | Organismal Systems; Endocrine system; Progesterone-mediated oocyte maturation | Organismal Systems; Environmental adaptation; Plant-pathogen interaction | Human Diseases; Cancers: Overview; Pathways in cancer | Human Diseases; Cancers: Specific types; Prostate cancer | Human Diseases; Cardiovascular diseases; Fluid shear stress and atherosclerosis | Brite Hierarchies; Protein families: metabolism; Protein phosphatases and associated proteins | Brite Hierarchies; Protein families: genetic information processing; Chaperones and folding catalysts | Brite Hierarchies; Protein families: genetic information processing; Membrane trafficking | Brite Hierarchies; Protein families: genetic information processing; Proteasome | Brite Hierarchies; Protein families: genetic information processing; Mitochondrial biogenesis | Brite Hierarchies; Protein families: signaling and cellular processes; Exosome"""
"K02232",-0.138536302448316,7.10323268959821,0.130198953906112,0.719203103744662,0.779224833358647,"Not significant","Metabolism; Metabolism of cofactors and vitamins; Porphyrin and chlorophyll metabolism"
"K01580",0.176784720542679,6.90764573358254,0.129567325114072,0.719855721887473,0.779645282029542,"Not significant","""Metabolism; Carbohydrate metabolism; Butanoate metabolism | Metabolism; Amino acid metabolism; Alanine, aspartate and glutamate metabolism | Metabolism; Metabolism of other amino acids; beta-Alanine metabolism | Metabolism; Metabolism of other amino acids; Taurine and hypotaurine metabolism | Cellular Processes; Cellular community - prokaryotes; Quorum sensing | Organismal Systems; Nervous system; GABAergic synapse | Human Diseases; Endocrine and metabolic diseases; Type I diabetes mellitus"""
"K00847",-0.168615818161778,6.20931052006201,0.129037086795042,0.720404970806412,0.779953508069984,"Not significant","Metabolism; Carbohydrate metabolism; Fructose and mannose metabolism | Metabolism; Carbohydrate metabolism; Starch and sucrose metabolism | Metabolism; Carbohydrate metabolism; Amino sugar and nucleotide sugar metabolism"
"K00612",0.138656413430852,7.16531726104336,0.127882340630714,0.721605547915076,0.780966415609889,"Not significant","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers"
"K02198",-0.133788424498399,7.23758735834506,0.126397273986774,0.723158588541591,0.7823598973686,"Not significant","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K09810",0.154835764496361,6.29337101827578,0.125011280863309,0.724617331211308,0.783650376176046,"Not significant","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K00588",0.249005239947456,4.49256288932907,0.12358649244812,0.726126431630214,0.784994348501189,"Not significant","""Metabolism; Amino acid metabolism; Phenylalanine metabolism | Metabolism; Biosynthesis of other secondary metabolites; Phenylpropanoid biosynthesis | Metabolism; Biosynthesis of other secondary metabolites; Stilbenoid, diarylheptanoid and gingerol biosynthesis | Metabolism; Biosynthesis of other secondary metabolites; Flavonoid biosynthesis"""
"K03642",-0.160760382772004,6.12191901465361,0.120838818711209,0.729064568939853,0.787881659210028,"Not significant","Not Included in Pathway or Brite; Unclassified: signaling and cellular processes; Structural proteins"
"K03977",-0.1393881912923,6.72198866046658,0.119803321519024,0.730181566206977,0.788799514520514,"Not significant","Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis"
"K01916",0.248518186962059,6.63439808267324,0.118226657471303,0.731892765798889,0.790358365998287,"Not significant","Metabolism; Metabolism of cofactors and vitamins; Nicotinate and nicotinamide metabolism"
"K01533",-0.144052050299386,7.37149888344388,0.117329465848815,0.732872222506228,0.790707590756096,"Not significant","K01533 (path not available)"
"K03629",-0.149571378082074,6.71068784830541,0.117459891892838,0.732729577783587,0.790707590756096,"Not significant","Genetic Information Processing; Replication and repair; Homologous recombination | Brite Hierarchies; Protein families: genetic information processing; DNA repair and recombination proteins"
"K07404",-0.28299300066077,5.1908501298047,0.117193440915799,0.73302108515292,0.790707590756096,"Not significant","Metabolism; Carbohydrate metabolism; Pentose phosphate pathway"
"K07007",-0.158717620447712,6.52829821351961,0.116581553706825,0.73369191859209,0.790852261920588,"Not significant","Metabolism; Lipid metabolism; Secondary bile acid biosynthesis"
"K12069",1.64203781809258,4.60829598784753,5.44654014637989,0.733459331001013,0.790852261920588,"Not significant","Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system"
"K02197",-0.170729649037148,5.47714427134973,0.112597627840931,0.738108518019107,0.795322048483477,"Not significant","Not Included in Pathway or Brite; Unclassified: signaling and cellular processes; Structural proteins"
"K05788",-0.199887552131832,5.05758252301514,0.112278156262469,0.738466433220963,0.795416878180621,"Not significant","Brite Hierarchies; Protein families: genetic information processing; DNA replication proteins | Brite Hierarchies; Protein families: genetic information processing; Chromosome and associated proteins | Brite Hierarchies; Protein families: genetic information processing; DNA repair and recombination proteins"
"K01912",-0.16909154806367,6.27875471049069,0.111941846388835,0.738843826123642,0.795532610736709,"Not significant","Metabolism; Amino acid metabolism; Phenylalanine metabolism | Cellular Processes; Cellular community - prokaryotes; Biofilm formation - Vibrio cholerae"
"K07693",-0.161345891453947,5.93948502396023,0.110672419079893,0.740274039150018,0.796781443891565,"Not significant","Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system"
"K03624",-0.163185072577591,6.43612060375655,0.109866745923711,0.741186495642438,0.79747229012715,"Not significant","Brite Hierarchies; Protein families: genetic information processing; Transcription machinery"
"K00108",0.124163249237673,7.21150956502181,0.108887708408821,0.742300311486485,0.798374409499641,"Not significant","""Metabolism; Amino acid metabolism; Glycine, serine and threonine metabolism"""
"K00123",-0.119598553983583,7.86551441897189,0.108180283993881,0.74310858678572,0.798374409499641,"Not significant","Metabolism; Carbohydrate metabolism; Glyoxylate and dicarboxylate metabolism | Metabolism; Energy metabolism; Methane metabolism"
"K01187",0.209071942536726,6.11290005571121,0.108511472810098,0.742729819504209,0.798374409499641,"Not significant","Metabolism; Carbohydrate metabolism; Galactose metabolism | Metabolism; Carbohydrate metabolism; Starch and sucrose metabolism"
"K15067",0.25869056805075,4.61939821238087,0.108231767546628,0.743049664937662,0.798374409499641,"Not significant","Metabolism; Amino acid metabolism; Tryptophan metabolism"
"K03557",0.207770730138,5.22074606337251,0.107824307059035,0.74351642117308,0.798521462535374,"Not significant","Cellular Processes; Cellular community - prokaryotes; Biofilm formation - Vibrio cholerae | Brite Hierarchies; Protein families: genetic information processing; Transcription factors | Brite Hierarchies; Protein families: genetic information processing; Chromosome and associated proteins | Brite Hierarchies; Protein families: genetic information processing; DNA repair and recombination proteins"
"K01945",-0.141968000764844,6.61793179215198,0.10710933374131,0.744337810784235,0.798679595129222,"Not significant","Metabolism; Nucleotide metabolism; Purine metabolism"
"K02617",-0.153658017485545,5.59450763201143,0.106881729630464,0.744599928746176,0.798679595129222,"Not significant","Not Included in Pathway or Brite; Poorly characterized; General function prediction only"
"K02948",-0.153249004299809,6.17470096606104,0.106753517757806,0.744747718837836,0.798679595129222,"Not significant","Genetic Information Processing; Translation; Ribosome | Brite Hierarchies; Protein families: genetic information processing; Ribosome"
"K04043",0.125640876437931,8.43392231701175,0.107114102776635,0.744332321876092,0.798679595129222,"Not significant","""Genetic Information Processing; Folding, sorting and degradation; RNA degradation | Organismal Systems; Aging; Longevity regulating pathway - worm | Human Diseases; Infectious diseases: Bacterial; Tuberculosis | Brite Hierarchies; Protein families: genetic information processing; Messenger RNA biogenesis | Brite Hierarchies; Protein families: genetic information processing; Chaperones and folding catalysts | Brite Hierarchies; Protein families: genetic information processing; Mitochondrial biogenesis | Brite Hierarchies; Protein families: signaling and cellular processes; Exosome"""
"K02278",-0.165719619482324,5.60136499686547,0.10598619661027,0.74563427345269,0.799339470303775,"Not significant","Brite Hierarchies; Protein families: metabolism; Peptidases | Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system | Brite Hierarchies; Protein families: signaling and cellular processes; Bacterial motility proteins"
"K03072",-0.118810600686495,7.36611182312235,0.10455154915627,0.747301430791077,0.800835387833201,"Not significant","""Genetic Information Processing; Folding, sorting and degradation; Protein export | Environmental Information Processing; Membrane transport; Bacterial secretion system | Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system"""
"K07386",-0.269490912146064,4.90578489133608,0.103906667896065,0.748054947438337,0.80135148313369,"Not significant","Brite Hierarchies; Protein families: metabolism; Peptidases"
"K00989",-0.142109308312339,6.14089604972441,0.102805931046111,0.749347104893537,0.802444010945223,"Not significant","Brite Hierarchies; Protein families: genetic information processing; Transfer RNA biogenesis"
"K00218",0.261266935903812,4.48170034575458,0.101295903727962,0.751132215015774,0.803479723285476,"Not significant","Metabolism; Metabolism of cofactors and vitamins; Porphyrin and chlorophyll metabolism"
"K02470",0.13578372313224,8.38093142313188,0.101747193877373,0.750597184223138,0.803479723285476,"Not significant","Brite Hierarchies; Protein families: genetic information processing; DNA replication proteins | Brite Hierarchies; Protein families: genetic information processing; DNA repair and recombination proteins"
"K12061",0.221502679877668,5.09261157428696,0.101423092852028,0.750981292122882,0.803479723285476,"Not significant","Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system"
"K07277",-0.129225530083373,7.30241860543045,0.100266525927099,0.752357538873302,0.804498427815538,"Not significant","Brite Hierarchies; Protein families: genetic information processing; Mitochondrial biogenesis | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K08963",-0.149656101840338,6.14430821317465,0.0995294863767419,0.753239138794296,0.80514898151135,"Not significant","Metabolism; Amino acid metabolism; Cysteine and methionine metabolism"
"K00043",0.0484779126529409,4.01825074367062,0.0966114638511345,0.75676521870674,0.808038804177088,"Not significant","Metabolism; Carbohydrate metabolism; Butanoate metabolism"
"K01491",-0.146794411601395,6.36251159228983,0.096776529615432,0.756564207879046,0.808038804177088,"Not significant","Metabolism; Energy metabolism; Carbon fixation pathways in prokaryotes | Metabolism; Metabolism of cofactors and vitamins; One carbon pool by folate"
"K07031",0.203644581316275,4.76183799818646,0.0970000908326284,0.756292263349703,0.808038804177088,"Not significant","Metabolism; Glycan biosynthesis and metabolism; Lipopolysaccharide biosynthesis"
